,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
6056,140104409,2020.0,2960624782.0,133265.986,66,1675,5,2,4,2020,2,4,2020,12,4,2020,1970-01-05 21:26:51.156250012,0-15
6057,200418007,2020.0,1930622192.0,786.12,66,96,18,9,3,2020,9,3,2020,24,3,2020,1970-01-06 17:35:12.125000024,0-15
6058,200353024,2020.0,1930802549.0,14897.59,66,730,34,20,4,2020,16,3,2020,26,3,2020,1969-12-28 09:40:00.281250026,
6059,200726979,2020.0,1930625352.0,12073.07,66,329,18,11,3,2020,11,3,2020,26,3,2020,1970-01-02 02:45:24.757812526,0-15
6060,200769623,2020.0,1930862294.0,49498.47,66,3005,32,7,5,2020,7,5,2020,22,5,2020,1970-01-02 16:26:12.234375022,0-15
6061,200759082,2020.0,1930592593.0,53920.7,66,1342,18,2,3,2020,2,3,2020,17,3,2020,1970-01-02 02:40:05.851562517,0-15
6062,100052024,2020.0,1930664917.0,34932.73,66,2919,31,17,3,2020,17,3,2020,21,5,2020,1970-01-07 19:27:45.750000021,0-15
6063,140104429,2020.0,2960629667.0,28742.812,66,641,5,21,4,2020,21,4,2020,1,5,2020,1970-01-05 13:30:44.781250001,0-15
6064,200793513,2020.0,1930715195.0,1198.79,66,1587,18,28,3,2020,28,3,2020,12,4,2020,1970-01-02 02:44:19.359375012,0-15
6065,200148860,2020.0,1930803792.0,79098.81,66,815,18,21,4,2020,21,4,2020,6,5,2020,1969-12-29 10:35:55.859375006,
6066,200750051,2020.0,1930825810.0,2224.8,66,64,18,25,4,2020,25,4,2020,10,5,2020,1970-01-07 07:46:51.812500010,0-15
6067,200726979,2020.0,1930669507.0,1121.51,66,326,18,19,3,2020,19,3,2020,3,4,2020,1970-01-02 02:45:24.757812503,0-15
6068,102,2020.0,1930691358.0,16771.23,66,1519,30,26,3,2020,26,3,2020,30,4,2020,1970-01-09 10:24:56.062500030,0-15
6069,200704045,2020.0,1930651687.0,63592.18,66,2263,18,13,3,2020,13,3,2020,28,3,2020,1970-01-01 21:15:43.843750028,0-15
6070,200407025,2020.0,1930650618.0,12746.45,66,80,18,19,3,2020,19,3,2020,3,4,2020,1970-01-06 17:35:12.125000003,0-15
6071,200761734,2020.0,1930599339.0,15319.04,66,1200,31,4,3,2020,4,3,2020,8,5,2020,1969-12-31 09:23:48.750000008,
6072,200769623,2020.0,1930788442.0,53861.51,66,3001,32,16,4,2020,16,4,2020,1,5,2020,1970-01-02 16:26:12.234375001,0-15
6073,140104249,2020.0,2960626664.0,59068.366,66,2569,5,9,4,2020,20,4,2020,30,4,2020,1970-01-06 14:42:58.125000030,0-15
6074,200769623,2020.0,1930880695.0,1355.58,66,3005,32,11,5,2020,11,5,2020,26,5,2020,1970-01-02 17:04:02.656250026,0-15
6075,200732421,2020.0,1930797177.0,80021.67,66,1751,18,17,4,2020,17,4,2020,2,5,2020,1970-01-02 06:48:39.203125002,0-15
6076,200769623,2020.0,1930637608.0,2372.78,66,2997,32,12,3,2020,12,3,2020,27,3,2020,1970-01-02 17:04:02.656250027,0-15
6077,200748108,2020.0,1930768026.0,13702.76,66,1585,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 03:17:56.250000030,0-15
6078,200764795,2020.0,1930652952.0,1131.56,66,2726,18,17,3,2020,17,3,2020,1,4,2020,1970-01-02 16:01:38.765625001,0-15
6079,200705742,2020.0,1930667131.0,37977.88,66,847,11,18,3,2020,18,3,2020,19,4,2020,1969-12-28 07:05:14.000000019,
6080,200769623,2020.0,1930885037.0,1050.34,66,3004,32,12,5,2020,12,5,2020,27,5,2020,1970-01-02 17:04:02.656250027,0-15
6081,200769623,2020.0,1930666519.0,661.11,66,3003,32,18,3,2020,18,3,2020,2,4,2020,1970-01-02 17:04:02.656250002,0-15
6082,200769623,2020.0,1930855003.0,52512.67,66,3003,32,4,5,2020,4,5,2020,19,5,2020,1970-01-02 16:26:12.234375019,0-15
6083,200769623,2020.0,1930720022.0,7239.15,66,3003,32,31,3,2020,31,3,2020,15,4,2020,1970-01-02 17:04:02.656250015,0-15
6084,200795490,2020.0,1930611688.0,24039.23,66,1314,18,6,3,2020,6,3,2020,21,3,2020,1970-01-02 02:44:19.359375021,0-15
6085,200762301,2020.0,1930826783.0,50128.4,66,443,24,26,4,2020,26,4,2020,11,5,2020,1969-12-31 22:54:47.122558605,
6086,140104423,2020.0,2960625333.0,172268.74,66,1893,5,30,3,2020,1,4,2020,11,4,2020,1970-01-06 05:29:31.875000011,0-15
6087,200769623,2020.0,1930723899.0,91.93,66,3004,32,31,3,2020,31,3,2020,15,4,2020,1970-01-02 17:04:02.656250015,0-15
6088,200706844,2020.0,1930660853.0,3240.59,66,3067,18,19,3,2020,19,3,2020,3,4,2020,1970-01-09 05:06:09.875000003,0-15
6089,200750051,2020.0,1930597827.0,75387.97,66,65,18,3,3,2020,3,3,2020,18,3,2020,1970-01-07 07:09:01.312500018,0-15
6090,200790107,2020.0,1930855813.0,48967.87,66,2364,24,4,5,2020,4,5,2020,19,5,2020,1970-01-02 00:03:15.078125019,0-15
6091,140104423,2020.0,2960617049.0,51868.102999999996,66,1901,5,27,2,2020,27,2,2020,8,3,2020,1970-01-06 01:13:51.937500008,0-15
6092,100030194,2020.0,2960629432.0,90447.735,66,105,5,20,4,2020,29,4,2020,9,5,2020,1970-01-06 10:42:30.531250009,0-15
6093,200769623,2020.0,1930797960.0,43530.89,66,3005,32,19,4,2020,19,4,2020,4,5,2020,1970-01-02 17:04:02.656250004,0-15
6094,200759878,2020.0,1930586103.0,13832.5,66,2386,32,5,3,2020,5,3,2020,20,3,2020,1969-12-31 18:16:28.447265645,
6095,200769623,2020.0,1930699830.0,30485.49,66,2998,32,25,3,2020,25,3,2020,9,4,2020,1970-01-02 17:04:02.656250009,0-15
6096,200148860,2020.0,1930751858.0,72105.76,66,811,18,7,4,2020,7,4,2020,22,4,2020,1969-12-29 10:35:55.859375022,
6097,200707822,2020.0,1930612200.0,23135.43,66,2229,18,6,3,2020,6,3,2020,21,3,2020,1970-01-02 03:30:10.234375021,0-15
6098,200769623,2020.0,1930685389.0,5480.48,66,3000,32,23,3,2020,23,3,2020,7,4,2020,1970-01-02 17:04:02.656250007,0-15
6099,200212683,2020.0,1930573570.0,41754.24,66,2919,18,28,2,2020,28,2,2020,14,3,2020,1970-01-04 21:36:10.531250014,0-15
6100,200769623,2020.0,1930822880.0,45296.08,66,3003,32,24,4,2020,24,4,2020,9,5,2020,1970-01-02 16:26:12.234375009,0-15
6101,200739534,2020.0,1930795206.0,36885.18,66,2038,18,16,4,2020,16,4,2020,1,5,2020,1970-01-02 07:04:57.039062501,0-15
6102,200735528,2020.0,1930685107.0,73358.61,66,177,18,23,3,2020,23,3,2020,7,4,2020,1970-01-02 13:41:12.640625007,0-15
6103,200769623,2020.0,1930704939.0,15120.01,66,3002,32,28,3,2020,28,3,2020,12,4,2020,1970-01-02 17:04:02.656250012,0-15
6104,200769623,2020.0,1930832041.0,14243.89,66,2995,32,28,4,2020,28,4,2020,13,5,2020,1970-01-02 17:04:02.656250013,0-15
6105,200769623,2020.0,1930829421.0,2169.37,66,3003,32,26,4,2020,26,4,2020,11,5,2020,1970-01-02 17:04:02.656250011,0-15
6106,200726979,2020.0,1930675014.0,518.84,66,329,18,20,3,2020,20,3,2020,4,4,2020,1970-01-02 02:45:24.757812504,0-15
6107,200744019,2020.0,1930789967.0,19576.63,66,2790,18,16,4,2020,16,4,2020,1,5,2020,1970-01-02 18:22:59.296875001,0-15
6108,200816950,2020.0,1990572400.0,69710.41,66,592,12,8,3,2020,8,3,2020,7,4,2020,1970-01-01 12:40:33.093750007,0-15
6109,200719300,2020.0,1930739736.0,29791.44,66,2773,18,13,4,2020,13,4,2020,28,4,2020,1970-01-02 18:22:59.296875028,0-15
6110,200792734,2020.0,1930829798.0,58844.74,66,1861,18,27,4,2020,27,4,2020,12,5,2020,1970-01-02 06:15:02.312500012,0-15
6111,200759878,2020.0,1930645744.0,22861.33,66,2391,32,14,3,2020,14,3,2020,29,3,2020,1969-12-31 18:16:28.447265654,
6112,200769623,2020.0,1930815782.0,18825.05,66,3000,32,23,4,2020,23,4,2020,8,5,2020,1970-01-02 17:04:02.656250008,0-15
6113,200743129,2020.0,1930587406.0,49237.98,66,366,18,2,3,2020,2,3,2020,17,3,2020,1970-01-02 02:07:34.359375017,0-15
6114,100025658,2020.0,1930654506.0,10323.24,66,2101,28,16,3,2020,16,3,2020,15,4,2020,1970-01-01 22:38:51.843750015,0-15
6115,200769623,2020.0,1930738390.0,14906.55,66,2997,32,2,4,2020,2,4,2020,17,4,2020,1970-01-02 17:04:02.656250017,0-15
6116,200744019,2020.0,1930651401.0,10311.0,66,2796,31,14,3,2020,14,3,2020,18,5,2020,1970-01-03 11:06:38.484375018,0-15
6117,200761734,2020.0,1930773583.0,26542.64,66,1194,18,10,4,2020,10,4,2020,25,4,2020,1970-01-01 09:00:12.101562525,0-15
6118,200739006,2020.0,1930582762.0,21300.0,66,50,18,29,2,2020,29,2,2020,15,3,2020,1970-01-07 07:46:51.812500015,0-15
6119,200984794,2020.0,1930703342.0,8873.08,66,1154,18,25,3,2020,25,3,2020,9,4,2020,1969-12-31 17:46:10.994140634,
6120,200466603,2020.0,1930583636.0,44261.07,66,2536,18,1,3,2020,1,3,2020,16,3,2020,1970-01-01 20:16:53.593750016,0-15
6121,100028409,2020.0,1930838556.0,31792.6,66,2919,9,29,4,2020,29,4,2020,9,5,2020,1970-01-12 01:28:01.562500009,0-15
6122,200704045,2020.0,1930819692.0,59746.4,66,2263,18,24,4,2020,24,4,2020,9,5,2020,1970-01-01 21:15:43.843750009,0-15
6123,200705742,2020.0,1930675509.0,23098.52,66,840,18,19,3,2020,19,3,2020,3,4,2020,1969-12-28 07:05:14.000000003,
6124,200769623,2020.0,1930768124.0,33164.44,66,3003,32,9,4,2020,9,4,2020,24,4,2020,1970-01-02 17:04:02.656250024,0-15
6125,200799367,2020.0,1930670773.0,44041.9,66,1837,18,19,3,2020,19,3,2020,3,4,2020,1970-01-02 06:52:52.710937503,0-15
6126,200762301,2020.0,1930706698.0,100264.17,66,446,24,27,3,2020,27,3,2020,11,4,2020,1969-12-31 22:54:47.122558605,
6127,200759878,2020.0,1930827344.0,36629.91,66,2392,32,28,4,2020,28,4,2020,13,5,2020,1969-12-31 18:16:28.447265638,
6128,200769623,2020.0,1930581316.0,15450.56,66,3005,32,28,2,2020,28,2,2020,14,3,2020,1970-01-02 17:04:02.656250014,0-15
6129,200769623,2020.0,1930661916.0,1329.23,66,3005,32,17,3,2020,17,3,2020,1,4,2020,1970-01-02 17:04:02.656250001,0-15
6130,200726979,2020.0,1930669282.0,33.18,66,334,18,19,3,2020,19,3,2020,3,4,2020,1970-01-02 03:30:54.984375003,0-15
6131,200750051,2020.0,1930846972.0,162597.04,66,65,18,2,5,2020,2,5,2020,17,5,2020,1970-01-07 07:09:01.312500017,0-15
6132,200799367,2020.0,1930856623.0,121833.57,66,1836,18,5,5,2020,5,5,2020,20,5,2020,1970-01-02 06:15:02.312500020,0-15
6133,200769623,2020.0,1930747687.0,7609.67,66,2996,32,6,4,2020,6,4,2020,21,4,2020,1970-01-02 17:04:02.656250021,0-15
6134,200786288,2020.0,1930725730.0,47100.68,66,919,24,1,4,2020,1,4,2020,16,4,2020,1970-01-01 02:51:59.437500016,0-15
6135,140105508,2020.0,2960633938.0,50684.256,66,2919,5,10,5,2020,13,5,2020,23,5,2020,1970-01-18 01:52:51.625000023,16-30
6136,200743996,2020.0,1930780323.0,57826.95,66,2618,18,13,4,2020,13,4,2020,28,4,2020,1970-01-02 17:45:08.875000028,0-15
6137,200943423,2020.0,1930689799.0,30552.91,66,2919,18,25,3,2020,25,3,2020,9,4,2020,1970-01-06 08:09:26.718750009,0-15
6138,200793568,2020.0,1930793059.0,71856.04,66,2654,18,16,4,2020,16,4,2020,1,5,2020,1970-01-02 15:23:48.343750001,0-15
6139,100031686,2020.0,1991839699.0,2364.4,66,892,55,14,3,2020,14,3,2020,13,4,2020,1970-01-02 20:32:27.562500013,0-15
6140,102,2020.0,1930635633.0,16934.4,66,1528,30,16,3,2020,16,3,2020,20,4,2020,1970-01-08 20:34:15.125000020,0-15
6141,200779906,2020.0,1930754669.0,3606.14,66,359,18,7,4,2020,7,4,2020,22,4,2020,1970-01-02 02:11:47.890625022,0-15
6142,200759878,2020.0,1930794198.0,42109.09,66,2389,32,18,4,2020,18,4,2020,3,5,2020,1969-12-31 18:16:28.447265628,
6143,200794332,2020.0,1930813915.0,18838.32,66,632,20,24,4,2020,24,4,2020,9,5,2020,1969-12-31 20:49:41.123046884,
6144,200726979,2020.0,1930830608.0,357.25,66,331,18,28,4,2020,28,4,2020,13,5,2020,1970-01-02 02:45:24.757812513,0-15
6145,200761734,2020.0,1930659646.0,68856.51,66,1198,18,18,3,2020,18,3,2020,2,4,2020,1970-01-01 08:22:21.687500002,0-15
6146,200769623,2020.0,1930646913.0,40142.12,66,2997,32,14,3,2020,14,3,2020,29,3,2020,1970-01-02 17:04:02.656250029,0-15
6147,200794332,2020.0,1930643354.0,9086.04,66,633,20,13,3,2020,13,3,2020,28,3,2020,1969-12-31 20:49:41.123046903,
6148,200769623,2020.0,1930853054.0,57060.13,66,2999,32,3,5,2020,3,5,2020,18,5,2020,1970-01-02 16:26:12.234375018,0-15
6149,200769623,2020.0,1930584748.0,34969.17,66,2995,32,2,3,2020,2,3,2020,17,3,2020,1970-01-02 17:04:02.656250017,0-15
6150,200978592,2020.0,1990572516.0,62214.99,66,2919,30,10,4,2020,10,4,2020,15,5,2020,1970-01-11 00:09:10.875000015,0-15
6151,200418007,2020.0,1930593052.0,1579.2,66,90,31,3,3,2020,3,3,2020,7,5,2020,1970-01-05 21:14:05.281250007,0-15
6152,200797984,2020.0,1930763253.0,87592.85,66,2142,18,9,4,2020,9,4,2020,24,4,2020,1970-01-02 05:11:48.351562524,0-15
6153,200744019,2020.0,1930814118.0,12023.55,66,2794,18,23,4,2020,23,4,2020,8,5,2020,1970-01-04 10:43:01.875000008,0-15
6154,200777735,2020.0,1930870537.0,21404.36,66,1973,18,6,5,2020,6,5,2020,21,5,2020,1970-01-01 17:41:32.726562521,0-15
6155,200729942,2020.0,1930617203.0,608.25,66,2394,31,6,3,2020,6,3,2020,10,5,2020,1970-01-01 09:22:16.519531260,0-15
6156,200762301,2020.0,1930860546.0,80007.13,66,445,24,6,5,2020,6,5,2020,21,5,2020,1969-12-31 22:54:47.122558615,
6157,200739006,2020.0,1930586209.0,21300.0,66,50,18,3,3,2020,3,3,2020,18,3,2020,1970-01-07 07:46:51.812500018,0-15
6158,140105785,2020.0,2960630656.0,101926.27199999998,66,2495,5,27,4,2020,29,4,2020,9,5,2020,1970-01-09 13:11:21.062500009,0-15
6159,200744019,2020.0,1930629960.0,7664.54,66,2798,18,11,3,2020,11,3,2020,26,3,2020,1970-01-04 10:43:01.875000026,0-15
6160,200771157,2020.0,1930800882.0,34827.83,66,3045,18,20,4,2020,20,4,2020,5,5,2020,1970-01-09 02:44:49.375000005,0-15
6161,200769623,2020.0,1930709563.0,16902.21,66,3001,32,28,3,2020,28,3,2020,12,4,2020,1970-01-02 17:04:02.656250012,0-15
6162,200769623,2020.0,1930687351.0,54863.27,66,2999,32,24,3,2020,24,3,2020,8,4,2020,1970-01-02 16:26:12.234375008,0-15
6163,200726979,2020.0,1930656004.0,221.57,66,330,18,15,3,2020,15,3,2020,30,3,2020,1970-01-02 02:45:24.757812530,0-15
6164,200769623,2020.0,1930854176.0,8475.45,66,2995,32,5,5,2020,5,5,2020,20,5,2020,1970-01-02 17:04:02.656250020,0-15
6165,200772595,2020.0,1930670119.0,115622.7,66,2397,18,20,3,2020,20,3,2020,4,4,2020,1970-01-02 05:59:28.921875004,0-15
6166,200752302,2020.0,1930797037.0,41468.6,66,1587,18,17,4,2020,17,4,2020,2,5,2020,1970-01-02 03:17:56.250000002,0-15
6167,200769623,2020.0,1930655720.0,21492.23,66,3005,32,16,3,2020,16,3,2020,31,3,2020,1970-01-02 17:04:02.656250031,0-15
6168,200704045,2020.0,1930692843.0,41076.89,66,2254,18,26,3,2020,26,3,2020,10,4,2020,1970-01-01 21:53:34.242187510,0-15
6169,200769623,2020.0,1930729121.0,13340.21,66,2996,32,31,3,2020,31,3,2020,15,4,2020,1970-01-02 17:04:02.656250015,0-15
6170,200704045,2020.0,1930677041.0,22583.92,66,2256,18,20,3,2020,20,3,2020,4,4,2020,1970-01-01 21:53:34.242187504,0-15
6171,200706844,2020.0,1930772430.0,39351.5,66,3063,18,10,4,2020,10,4,2020,25,4,2020,1970-01-09 05:06:09.875000025,0-15
6172,200776463,2020.0,1930676473.0,87076.04,66,1571,18,20,3,2020,20,3,2020,4,4,2020,1970-01-02 02:06:28.960937504,0-15
6173,200794332,2020.0,1930817312.0,8793.09,66,634,20,23,4,2020,23,4,2020,8,5,2020,1969-12-31 20:49:41.123046883,
6174,200726979,2020.0,1930763965.0,902.1,66,334,18,9,4,2020,9,4,2020,24,4,2020,1970-01-02 02:45:24.757812524,0-15
6175,200707822,2020.0,1930771973.0,23059.85,66,2226,18,9,4,2020,9,4,2020,24,4,2020,1970-01-02 03:30:10.234375024,0-15
6176,200707822,2020.0,1930773184.0,97476.35,66,2228,18,10,4,2020,10,4,2020,25,4,2020,1970-01-02 02:52:19.835937525,0-15
6177,200769623,2020.0,1930624290.0,41309.29,66,3001,32,9,3,2020,9,3,2020,24,3,2020,1970-01-02 17:04:02.656250024,0-15
6178,200762301,2020.0,1930762757.0,5988.0,66,450,24,7,4,2020,7,4,2020,22,4,2020,1969-12-31 23:32:37.535156272,
6179,100001196,2020.0,1930655777.0,4494.55,66,821,18,18,3,2020,18,3,2020,2,4,2020,1969-12-31 18:55:37.396484377,
6180,140104240,2020.0,2960627619.0,8467.249,66,945,5,8,4,2020,16,4,2020,26,4,2020,1970-01-05 13:26:18.718750026,0-15
6181,200778870,2020.0,1930709585.0,17475.36,66,413,18,31,3,2020,31,3,2020,15,4,2020,1970-01-02 21:55:45.078125015,0-15
6182,200772670,2020.0,1930729299.0,54341.98,66,187,46,1,4,2020,1,4,2020,16,4,2020,1970-01-02 03:28:49.093750016,0-15
6183,200756072,2020.0,1930575630.0,21446.78,66,2297,18,27,2,2020,27,2,2020,13,3,2020,1970-01-02 08:10:59.312500013,0-15
6184,200772670,2020.0,1930809675.0,728.78,66,186,46,24,4,2020,24,4,2020,9,5,2020,1970-01-02 05:28:31.546875009,0-15
6185,200794332,2020.0,1930704765.0,13765.6,66,628,20,25,3,2020,25,3,2020,9,4,2020,1969-12-31 20:49:41.123046884,
6186,200455322,2020.0,1930730626.0,35858.31,66,2092,28,2,4,2020,2,4,2020,2,5,2020,1970-01-02 08:59:53.781250002,0-15
6187,200769623,2020.0,1930856063.0,2546.95,66,3001,32,6,5,2020,6,5,2020,21,5,2020,1970-01-02 17:04:02.656250021,0-15
6188,200765011,2020.0,1930614523.0,24050.74,66,1729,18,8,3,2020,8,3,2020,23,3,2020,1970-01-02 06:52:52.710937523,0-15
6189,200707822,2020.0,1930718087.0,92454.48,66,2232,18,29,3,2020,29,3,2020,13,4,2020,1970-01-02 02:52:19.835937513,0-15
6190,200759082,2020.0,1930641950.0,22983.35,66,2919,18,12,3,2020,12,3,2020,27,3,2020,1970-01-05 07:07:47.343750027,0-15
6191,200748108,2020.0,1930817847.0,11903.23,66,1589,18,29,4,2020,29,4,2020,14,5,2020,1970-01-02 03:17:56.250000014,0-15
6192,200759878,2020.0,1930716084.0,21060.3,66,2389,32,28,3,2020,28,3,2020,12,4,2020,1969-12-31 18:16:28.447265637,
6193,200769623,2020.0,1930684612.0,9068.94,66,2999,32,23,3,2020,23,3,2020,7,4,2020,1970-01-02 17:04:02.656250007,0-15
6194,200705742,2020.0,1930760635.0,2597.72,66,843,18,7,4,2020,7,4,2020,22,4,2020,1969-12-28 07:05:14.000000022,
6195,100036318,2020.0,1930576672.0,40773.25,66,2919,9,28,2,2020,28,2,2020,9,3,2020,1970-01-11 22:59:15.312500009,0-15
6196,200769623,2020.0,1930666491.0,15713.38,66,3005,32,18,3,2020,18,3,2020,2,4,2020,1970-01-02 17:04:02.656250002,0-15
6197,200936373,2020.0,1930808616.0,2988.52,66,2658,18,22,4,2020,22,4,2020,7,5,2020,1970-01-02 21:15:17.718750007,0-15
6198,200769623,2020.0,1930796832.0,45597.82,66,2999,32,18,4,2020,18,4,2020,3,5,2020,1970-01-02 16:26:12.234375003,0-15
6199,200152991,2020.0,1930841850.0,4211.43,66,1422,18,30,4,2020,30,4,2020,15,5,2020,1970-01-01 17:00:31.203125015,0-15
6200,200769623,2020.0,1930647645.0,42515.28,66,2997,32,13,3,2020,13,3,2020,28,3,2020,1970-01-02 17:04:02.656250028,0-15
6201,140104409,2020.0,2960620496.0,119023.394,66,1672,5,15,3,2020,17,3,2020,27,3,2020,1970-01-05 21:26:51.156250027,0-15
6202,200726979,2020.0,1930803787.0,9222.81,66,333,18,22,4,2020,22,4,2020,7,5,2020,1970-01-02 02:45:24.757812507,0-15
6203,200769623,2020.0,1930635535.0,15807.2,66,2998,32,12,3,2020,12,3,2020,27,3,2020,1970-01-02 17:04:02.656250027,0-15
6204,200769623,2020.0,1930799985.0,45739.45,66,3001,32,19,4,2020,19,4,2020,4,5,2020,1970-01-02 16:26:12.234375004,0-15
6205,200769623,2020.0,1930716000.0,1898.2,66,3004,32,28,3,2020,28,3,2020,12,4,2020,1970-01-02 17:04:02.656250012,0-15
6206,200769623,2020.0,1930623314.0,591.69,66,2996,32,9,3,2020,9,3,2020,24,3,2020,1970-01-02 17:04:02.656250024,0-15
6207,200779051,2020.0,1930866449.0,99060.12,66,29,18,6,5,2020,6,5,2020,21,5,2020,1970-01-03 18:33:49.812500021,0-15
6208,200769623,2020.0,1930885104.0,58410.5,66,2996,32,12,5,2020,12,5,2020,27,5,2020,1970-01-02 16:26:12.234375027,0-15
6209,100031704,2020.0,1930830883.0,15397.28,66,749,18,27,4,2020,27,4,2020,12,5,2020,1970-01-01 04:17:20.480468762,0-15
6210,200769623,2020.0,1930670656.0,60172.46,66,3000,32,19,3,2020,19,3,2020,3,4,2020,1970-01-02 16:26:12.234375003,0-15
6211,200936373,2020.0,1930801445.0,42710.49,66,2659,18,21,4,2020,21,4,2020,6,5,2020,1970-01-02 21:15:17.718750006,0-15
6212,200769623,2020.0,1930619208.0,1898.9,66,3001,32,7,3,2020,7,3,2020,22,3,2020,1970-01-02 17:04:02.656250022,0-15
6213,200803720,2020.0,1930863303.0,210.12,66,723,36,6,5,2020,1,5,2020,24,5,2020,1969-12-28 18:01:56.375000024,
6214,200965912,2020.0,1930788167.0,75444.37,66,438,24,16,4,2020,16,4,2020,1,5,2020,1970-01-01 03:44:40.835937501,0-15
6215,200759878,2020.0,1930668174.0,13720.7,66,2395,32,19,3,2020,19,3,2020,3,4,2020,1969-12-31 18:16:28.447265628,
6216,200769623,2020.0,1930699397.0,35652.14,66,3004,32,27,3,2020,27,3,2020,11,4,2020,1970-01-02 17:04:02.656250011,0-15
6217,200799367,2020.0,1930675570.0,38763.23,66,1832,18,20,3,2020,20,3,2020,4,4,2020,1970-01-02 06:52:52.710937504,0-15
6218,200769623,2020.0,1930612823.0,15950.55,66,3001,32,6,3,2020,6,3,2020,21,3,2020,1970-01-02 17:04:02.656250021,0-15
6219,200778355,2020.0,1930822533.0,74213.92,66,2909,18,24,4,2020,24,4,2020,9,5,2020,1970-01-04 05:54:59.312500009,0-15
6220,200762301,2020.0,1930704022.0,683.28,66,446,24,26,3,2020,26,3,2020,10,4,2020,1969-12-31 23:32:37.535156260,
6221,200744019,2020.0,1930592426.0,6181.65,66,2791,18,3,3,2020,3,3,2020,18,3,2020,1970-01-02 18:22:59.296875018,0-15
6222,200769623,2020.0,1930696181.0,2111.33,66,3003,32,26,3,2020,26,3,2020,10,4,2020,1970-01-02 17:04:02.656250010,0-15
6223,200726979,2020.0,1930731537.0,242.09,66,331,18,1,4,2020,1,4,2020,16,4,2020,1970-01-02 01:23:32.703125016,0-15
6224,200762301,2020.0,1930850054.0,41420.65,66,445,24,2,5,2020,2,5,2020,17,5,2020,1969-12-31 23:32:37.535156267,
6225,200592182,2020.0,1930706514.0,7119.78,66,730,34,26,3,2020,16,3,2020,26,3,2020,1969-12-28 09:40:00.281250026,
6226,200762950,2020.0,1930597330.0,83690.86,66,1229,18,4,3,2020,4,3,2020,19,3,2020,1970-01-01 13:10:24.757812519,0-15
6227,200739534,2020.0,1930785480.0,44454.5,66,2038,18,14,4,2020,14,4,2020,29,4,2020,1970-01-02 07:04:57.039062529,0-15
6228,200726979,2020.0,1930652658.0,16029.89,66,326,18,16,3,2020,16,3,2020,31,3,2020,1970-01-02 02:45:24.757812531,0-15
6229,200762301,2020.0,1930832146.0,68552.83,66,449,24,27,4,2020,27,4,2020,12,5,2020,1969-12-31 22:54:47.122558606,
6230,200769623,2020.0,1930798623.0,12456.6,66,3003,32,19,4,2020,19,4,2020,4,5,2020,1970-01-02 17:04:02.656250004,0-15
6231,200769623,2020.0,1930584072.0,3797.1,66,3002,32,29,2,2020,29,2,2020,15,3,2020,1970-01-02 17:04:02.656250015,0-15
6232,200759878,2020.0,1930789407.0,67326.15,66,2387,32,16,4,2020,16,4,2020,1,5,2020,1969-12-31 17:38:38.033203126,
6233,200762301,2020.0,1930623363.0,64994.03,66,448,24,9,3,2020,9,3,2020,24,3,2020,1969-12-31 22:54:47.122558618,
6234,200769623,2020.0,1930577114.0,73031.37,66,3005,32,2,3,2020,2,3,2020,17,3,2020,1970-01-02 16:26:12.234375017,0-15
6235,140104409,2020.0,2960628418.0,54074.615,66,1673,5,13,4,2020,14,4,2020,24,4,2020,1970-01-05 21:26:51.156250024,0-15
6236,100025066,2020.0,1930686179.0,31410.23,66,2919,18,24,3,2020,24,3,2020,8,4,2020,1970-01-08 16:28:08.375000008,0-15
6237,200769623,2020.0,1930793247.0,8576.92,66,2997,32,17,4,2020,17,4,2020,2,5,2020,1970-01-02 17:04:02.656250002,0-15
6238,200744019,2020.0,1930685100.0,40949.92,66,2796,18,22,3,2020,22,3,2020,6,4,2020,1970-01-04 10:43:01.875000006,0-15
6239,200794332,2020.0,1930810406.0,98635.05,66,628,20,21,4,2020,21,4,2020,6,5,2020,1969-12-31 20:11:50.710937506,
6240,200769623,2020.0,1930823648.0,57438.8,66,2996,32,25,4,2020,25,4,2020,10,5,2020,1970-01-02 16:26:12.234375010,0-15
6241,200726979,2020.0,1930780664.0,170.63,66,327,18,5,4,2020,5,4,2020,20,4,2020,1970-01-02 02:45:24.757812520,0-15
6242,200759878,2020.0,1930846877.0,20615.64,66,2392,32,2,5,2020,2,5,2020,17,5,2020,1969-12-31 18:16:28.447265642,
6243,100000222,2020.0,1930861118.0,30824.06,66,2548,18,6,5,2020,6,5,2020,21,5,2020,1970-01-02 04:20:17.101562521,0-15
6244,200729290,2020.0,1930681763.0,4268.38,66,1580,18,21,3,2020,21,3,2020,5,4,2020,1970-01-02 03:17:56.250000005,0-15
6245,200704858,2020.0,1930843163.0,77110.43,66,2975,18,2,5,2020,2,5,2020,17,5,2020,1970-01-04 02:18:23.750000017,0-15
6246,200418007,2020.0,1930799871.0,125131.24,66,98,18,19,4,2020,19,4,2020,4,5,2020,1970-01-06 16:57:21.718750004,0-15
6247,200705742,2020.0,1930856328.0,1693.67,66,846,19,5,5,2020,5,5,2020,8,6,2020,1969-12-28 01:09:00.156250008,
